state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL
CO,2020-04-10,4745.225626740947,4661.78649417927,4828.664759302623,0.5541972290138549,0.5428222795515609,0.5655721784761489
CO,2020-04-11,3658.508536585366,3575.0956566916993,3741.9214164790324,0.4303683737646002,0.41907786610978753,0.44165888141941284
CO,2020-04-12,3528.665853658537,3445.6555099241386,3611.6761973929347,0.41509433962264153,0.40385831800875394,0.4263303612365291
CO,2020-04-13,4111.537407797681,4027.022241746439,4196.052573848924,0.46701649175412296,0.4557023013828103,0.4783306821254356
CO,2020-04-14,5156.130145427656,5071.114163734768,5241.1461271205435,0.46030871003307605,0.44908319772207533,0.47153422234407677
CO,2020-04-15,5068.731862745099,4983.733891993091,5153.729833497106,0.4497412149278126,0.43855628522367174,0.46092614463195347
CO,2020-04-16,5197.675980392157,5112.503173692334,5282.848787091979,0.4611822391718878,0.44997430270924704,0.4723901756345285
CO,2020-04-17,5168.480157752034,5083.28963372577,5253.670681778296,0.4593852908891328,0.4481861219443654,0.47058445983390024
CO,2020-04-18,5233.379223398891,5147.913231668716,5318.845215129066,0.46834369700395706,0.45715152301045686,0.47953587099745726
CO,2020-04-19,5204.954109934442,5119.516873877132,5290.391345991754,0.465799886941775,0.4546114786390188,0.4769882952445312
CO,2020-04-20,5362.992851860981,5277.527802482515,5448.457901239448,0.47562979189485216,0.464419145511669,0.4868404382780353
CO,2020-04-21,5659.393147646044,5573.7211097474665,5745.065185544621,0.500682873531822,0.48947270237029994,0.511893044693344
CO,2020-04-22,5606.581997533909,5521.055214371479,5692.108780696338,0.49780581459133294,0.48657679989793023,0.5090348292847356
CO,2020-04-23,5557.157583230579,5471.637388679008,5642.67777778215,0.4934174437739989,0.48218929411497957,0.5046455934330182
CO,2020-04-24,5523.178298397041,5437.66645615404,5608.690140640041,0.49040043883708173,0.4791733857725115,0.5016274919016519
CO,2020-04-25,5314.156289387447,5228.657468822514,5399.65510995238,0.47596153846153844,0.46475459859732304,0.48716847832575383
CO,2020-04-26,4976.298462314092,4891.206899834024,5061.39002479416,0.4457013574660634,0.43454779982204866,0.4568549151100781
CO,2020-04-27,5313.124537607891,5227.670933758949,5398.578141456834,0.4709748083242059,0.4597738342772106,0.48217578237120123
CO,2020-04-28,5578.0090932053545,5492.129181811594,5663.889004599115,0.49675965060580446,0.4855770626392375,0.5079422385723714
CO,2020-04-29,5691.599284436494,5605.467263966739,5777.731304906249,0.5065527065527066,0.49540429688712945,0.5177011162182836
CO,2020-04-30,5573.157679529772,5487.021002261066,5659.294356798478,0.496011396011396,0.48486238359782635,0.5071604084249656
CO,2020-05-01,5573.157679529772,5487.057268789253,5659.258090270292,0.4964357000285144,0.4852818485293878,0.507589551527641
CO,2020-05-02,5468.731808731809,5382.715574911643,5554.748042551973,0.4916593503072871,0.48049712300514974,0.5028215776094244
CO,2020-05-03,5205.060810810811,5119.187395050914,5290.934226570706,0.467680608365019,0.4565434330837347,0.47881778364630334
CO,2020-05-04,5253.045233835931,5166.991281413366,5339.099186258496,0.4663256606990622,0.4552158424046214,0.4774354789935031
CO,2020-05-05,5502.67695473251,5416.342895194554,5589.011014270465,0.4886981402002861,0.47757959313147147,0.4998166872691008
CO,2020-05-06,5435.283039955294,5347.048680551974,5523.517399358614,0.47799322868574945,0.46712966570021885,0.48885679167128004
CO,2020-05-07,5393.781530343008,5307.236245584239,5480.326815101776,0.4817001180637544,0.47061790248321306,0.49278233364429574
CO,2020-05-08,5743.27074601844,5654.997013187383,5831.544478849497,0.5055452865064695,0.49466683105630566,0.5164237419566333
CO,2020-05-09,5340.981633229726,5253.14308091234,5428.820185547111,0.47587511825922424,0.46496687665668707,0.4867833598617614
CO,2020-05-10,5132.155976264481,5044.5251016553275,5219.786850873634,0.457124842370744,0.4462458220357178,0.46800386270577027
CO,2020-05-11,5285.459634015069,5198.028615848449,5372.890652181692,0.46473029045643155,0.4538002881248149,0.4756602927880482
CO,2020-05-12,5406.809472551129,5319.266266215418,5494.352678886841,0.4754001185536455,0.4644560912572572,0.4863441458500338
CO,2020-05-13,5588.834230355221,5501.2103810827375,5676.458079627704,0.4915505484731693,0.48059319218563973,0.502507904760699
CO,2020-05-14,6027.14061230019,5939.323688319587,6114.957536280792,0.5277860326894502,0.5168834185118318,0.5386886468670686
CO,2020-05-15,5913.200112264945,5825.358765775885,6001.041458754004,0.5252966895690193,0.514391327663721,0.5362020514743177
CO,2020-05-16,5823.896678966789,5735.785698372003,5912.007659561576,0.5172087148721187,0.5063217363978196,0.5280956933464178
CO,2020-05-17,5655.783933518005,5567.888522831895,5743.679344204115,0.500460546515198,0.4895339329674837,0.5113871600629123
CO,2020-05-18,5619.331158238173,5531.301165221437,5707.361151254909,0.4918032786885246,0.48089629273480666,0.5027102646422426
CO,2020-05-19,5902.00054377379,5813.964932519668,5990.036155027912,0.5160810005955926,0.5051830633401214,0.5269789378510638
CO,2020-05-20,6273.216965742251,6181.922928607395,6364.511002877107,0.5103906899418121,0.4998753784684486,0.5209060014151756
CO,2020-05-21,6254.427593758554,6163.005486718596,6345.849700798512,0.5089285714285714,0.4984268035183178,0.519430339338825
CO,2020-05-22,6131.801543550166,6043.677984382924,6219.925102717408,0.5359082679541339,0.525066143149527,0.5467503927587408
CO,2020-05-23,5868.507803790412,5780.54235176854,5956.473255812284,0.5189873417721519,0.5080851636147062,0.5298895199295975
CO,2020-05-24,5606.676700111482,5518.65081144959,5694.702588773376,0.4958320469280642,0.484922378432064,0.5067417154240644
CO,2020-05-25,5410.902819600329,5322.779379213154,5499.026259987504,0.472596585804133,0.4617309732341186,0.4834621983741474
CO,2020-05-26,5402.408300616938,5313.9522154290735,5490.864385804802,0.47293972939729395,0.46211416601528443,0.48376529277930347
CO,2020-05-27,5995.924879977408,5903.991878109497,6087.857881845319,0.4884726224783862,0.47803143697342926,0.4989138079833431
CO,2020-05-28,6010.074555210393,5918.213326246166,6101.935784174619,0.490473441108545,0.48002233605398503,0.500924546163105
CO,2020-05-29,5955.042309891366,5862.828237104263,6047.256382678469,0.4842748980780431,0.4738703033708987,0.49467949278518747
CO,2020-05-30,5867.115642295368,5778.360237689814,5955.871046900922,0.5185424056755885,0.507736537771032,0.529348273580145
CO,2020-05-31,5678.023993144816,5589.773775914067,5766.274210375566,0.5044500953591863,0.4935682646556467,0.5153319260627259
CO,2020-06-01,5833.887438825449,5745.961381151294,5921.813496499603,0.5116487455197133,0.5007318598305721,0.5225656312088545
CO,2020-06-02,5901.244456611005,5813.114861863886,5989.374051358124,0.5163516351635163,0.5054657023367876,0.5272375679902451
CO,2020-06-03,6148.129756364632,6060.207398888381,6236.052113840883,0.5379537953795379,0.527093460889172,0.5488141298699039
CO,2020-06-04,6070.820273972602,5981.376008110809,6160.264539834396,0.515893846602508,0.5051672835586816,0.5266204096463345
CO,2020-06-05,5913.200112264945,5821.084594219605,6005.315630310287,0.47797669792554703,0.46757088634140886,0.4883825095096852
CO,2020-06-06,5671.010502412716,5578.903520676582,5763.11748414885,0.45820166618787705,0.44784752885823786,0.46855580351751625
CO,2020-06-07,5514.568833380641,5422.687790358735,5606.4498764025475,0.44556162022407353,0.43523288162568247,0.4558903588224646
CO,2020-06-08,5720.778630136986,5629.248181917839,5812.309078356133,0.4620288248337029,0.4515966554219841,0.4724609942454217
CO,2020-06-09,6012.48,5920.722608608944,6104.237391391055,0.48558758314855877,0.47512954792210566,0.4960456183750119
CO,2020-06-10,6131.775238095237,6040.134461286861,6223.416014903615,0.495455797301019,0.48497661210357973,0.5059349824984584
CO,2020-06-11,6152.225850340135,6060.582821306569,6243.868879373701,0.497108234646103,0.48662879190518044,0.5075876773870255
CO,2020-06-12,5869.325714285714,5777.80276990986,5960.848658661567,0.4742495180391077,0.4637838070605225,0.4847152290176929
CO,2020-06-13,5713.676412148737,5621.518188557946,5805.834635739527,0.46164895145073254,0.4512890538064013,0.4720088490950638
CO,2020-06-14,5642.566562588702,5550.4962083895025,5734.636916787902,0.45590347601264003,0.4455534561401177,0.46625349588516235
CO,2020-06-15,5682.290063659009,5590.750225351809,5773.82990196621,0.46052261871312167,0.4500964149557642,0.47094882247047914
CO,2020-06-16,6095.334634690463,6003.393624270023,6187.2756451109035,0.4941942792410082,0.48374985939911885,0.5046386990828976
CO,2020-06-17,6317.491439797924,6225.3073786217155,6409.675500974132,0.5106564364876386,0.5002428819420502,0.5210699910332269
CO,2020-06-18,6296.3979792309865,6202.90959718702,6389.886361274952,0.49502487562189057,0.4847529584889883,0.5052967927547928
CO,2020-06-19,6890.530451866405,6798.926055288964,6982.134848443847,0.5569764137539074,0.546628340907003,0.5673244866008118
CO,2020-06-20,6794.546125461254,6702.560168054876,6886.532082867631,0.5489801781097385,0.5386396456394369,0.5593207105800402
CO,2020-06-21,6630.993471473176,6538.799725902756,6723.187217043596,0.5357655846021259,0.5254016937810736,0.5461294754231781
CO,2020-06-22,5998.8462585034,5907.244529063568,6090.447987943234,0.48471495455797303,0.47424023445370184,0.49518967466224423
CO,2020-06-23,6136.024109589041,6044.257196817264,6227.791022360818,0.49584026622296173,0.48537534484433636,0.5063051876015872
CO,2020-06-24,6317.491439797924,6225.3073786217155,6409.675500974132,0.5106564364876386,0.5002428819420502,0.5210699910332269
CO,2020-06-25,6373.740667976424,6281.578296677131,6465.903039275719,0.5152031827223643,0.504792078369504,0.5256142870752246
CO,2020-06-26,6150.68317677199,6058.33670814375,6243.029645400228,0.4984108639121641,0.4880110044170682,0.50881072340726
CO,2020-06-27,6008.755860491709,5916.366615933228,6101.145105050191,0.4869413813116657,0.47655332254943833,0.49732944007389307
CO,2020-06-28,5994.432246998284,5902.0488573307375,6086.815636665832,0.485780615206036,0.47539321475583796,0.49616801565623403
CO,2020-06-29,5948.355879876509,5856.218750340927,6040.493009412091,0.48081841432225064,0.47041016140031977,0.4912266672441815
CO,2020-06-30,6166.321639068202,6074.117084455995,6258.526193680408,0.49843705598181304,0.48802118639921205,0.508852925564414
CO,2020-07-01,6181.617362455074,6089.940670635601,6273.294054274546,0.5023923444976076,0.49191663912186145,0.5128680498733538
CO,2020-07-02,6259.471549295775,6167.343688685329,6351.599409906222,0.5074370709382151,0.49701473490816966,0.5178594069682606
CO,2020-07-03,6077.682849755817,5985.032324727777,6170.333374783857,0.4908456843940715,0.4804833246784706,0.5012080441096723
CO,2020-07-04,6329.570238437231,6236.927384695598,6422.213092178863,0.5111886079628015,0.5008271062307815,0.5215501096948215
CO,2020-07-05,6022.60943451509,5929.34251721693,6115.876351813248,0.4832155477031802,0.47292982388448374,0.49350127152187667
CO,2020-07-06,6123.7418423332365,6030.715531948592,6216.768152717881,0.4915795586527294,0.48125852569047173,0.501900591614987
CO,2020-07-07,5898.373287671233,5805.949668466715,5990.79690687575,0.47660311958405543,0.46623458973665405,0.4869716494314568
CO,2020-07-08,6200.028152829646,6107.214238889275,6292.842066770018,0.4991309385863268,0.4887833833783819,0.5094784937942717
CO,2020-07-09,6165.140625,6072.176982627567,6258.104267372433,0.49606299212598426,0.48573271213078384,0.5063932721211847
CO,2020-07-10,6663.136111111111,6565.095500655878,6761.176721566345,0.5123745819397993,0.5025846415236124,0.5221645223559863
CO,2020-07-11,6937.142361111111,6844.807353661159,7029.477368561063,0.558180227471566,0.5479198024712676,0.5684406524718645
CO,2020-07-12,5749.026559236049,5654.396133265324,5843.656985206775,0.44644412191582,0.4364116044679403,0.4564766393636997
CO,2020-07-13,6301.367927927928,6202.382660789777,6400.353195066077,0.48005502063273725,0.47036800527394973,0.48974203599152477
CO,2020-07-14,6967.124260355029,6868.079562799917,7066.168957910142,0.5325779036827195,0.5229224364297446,0.5422333709356945
CT,2020-03-18,5188.187499999999,5141.3439675266745,5235.031032473325,0.8878504672897196,0.8796846473202128,0.8960162872592264
CT,2020-03-19,4258.519540229885,4186.310189572463,4330.728890887308,0.664576802507837,0.6527175593004384,0.6764360457152356
CT,2020-03-20,4057.6459770114943,3983.940080013465,4131.351874009524,0.6332288401253918,0.6211238128628422,0.6453338673879414
CT,2020-03-21,3414.8505747126437,3338.5458877157453,3491.155261709542,0.5329153605015674,0.52038352310486,0.5454471978982748
CT,2020-03-22,3515.287356321839,3439.178728732053,3591.395983911625,0.54858934169279,0.536089703951264,0.5610889794343159
CT,2020-03-23,3455.025287356322,3378.7899175845027,3531.2606571281412,0.5391849529780565,0.5266644998386951,0.5517054061174178
CT,2020-03-24,4178.170114942528,4105.3205810861655,4251.0196487988915,0.6520376175548589,0.6400732343872695,0.6640020007224483
CT,2020-03-25,3659.0374999999995,3587.214323411052,3730.8606765889467,0.6261682242990654,0.6136479232308779,0.6386885253672528
CT,2020-03-26,4600.00459770115,4531.175414435241,4668.8337809670575,0.7178683385579937,0.706564234357008,0.7291724427589794
CT,2020-03-27,4223.366666666667,4153.35781665329,4293.375516680044,0.6803519061583577,0.6684184862216889,0.6922853260950266
CT,2020-03-28,4277.979166666667,4208.4955259146145,4347.462807418719,0.6891495601173021,0.6773056651859549,0.7009934550486493
CT,2020-03-29,4559.829885057472,4490.544687030181,4629.115083084762,0.7115987460815048,0.7002197486719227,0.7229777434910868
CT,2020-03-30,3807.508745247148,3741.950171406601,3873.067319087695,0.6541095890410958,0.6408517823166673,0.6673673957655244
CT,2020-03-31,3954.221518987342,3888.9424222052044,4019.500615769479,0.6417352281226627,0.6282052220141762,0.6552652342311492
CT,2020-04-01,3919.0494872938034,3859.9697252200835,3978.1292493675232,0.6880984952120383,0.6741431211074336,0.7020538693166429
CT,2020-04-02,3883.929838087895,3826.9018569132427,3940.957819262547,0.6900059844404548,0.6755971015236315,0.7044148673572781
CT,2020-04-03,3734.632911392405,3676.78213200059,3792.4836907842196,0.6632004621606008,0.6483677955460136,0.678033128775188
CT,2020-04-04,3893.9757349510032,3830.3434745050463,3957.6079953969606,0.6413700470114171,0.6274836357054909,0.6552564583173432
CT,2020-04-05,3930.6728884741015,3867.2825303167783,3994.063246631425,0.6474143720617864,0.6335807508760332,0.6612479932475397
CT,2020-04-06,3715.502698535081,3654.917963614828,3776.0874334553337,0.6342725704427832,0.6195635959529153,0.648981544932651
CT,2020-04-07,4238.027740492171,4173.783835283553,4302.271645700786,0.6593673965936739,0.6459368436595371,0.6727979495278108
CT,2020-04-08,4260.947270181989,4195.407204434874,4326.487335929103,0.6523096129837703,0.6390157336596818,0.6656034923078589
CT,2020-04-09,4383.271115258983,4318.611864242367,4447.930366275599,0.6710362047440699,0.6579209862833884,0.6841514232047514
CT,2020-04-10,4395.503499766683,4334.529325867513,4456.477673665853,0.7082785808147175,0.6952607493765016,0.7212964122529334
CT,2020-04-11,4342.496500233318,4276.1302084774015,4408.862791989235,0.6501831501831502,0.6370175389805862,0.6633487613857142
CT,2020-04-12,4244.637424171722,4178.168444003153,4311.106404340291,0.6410098522167488,0.6277101976324388,0.6543095068010587
CT,2020-04-13,4330.2641157256185,4264.195431248093,4396.332800203144,0.6523341523341524,0.6391470726617647,0.66552123200654
CT,2020-04-14,4578.989267382174,4514.815024639511,4643.1635101248385,0.6898034398034398,0.6769944841135392,0.7026123954933404
CT,2020-04-15,4680.925804946337,4617.667616856747,4744.183993035927,0.7051597051597052,0.6925335907930408,0.7177858195263696
CT,2020-04-16,4611.608959402706,4546.84247016773,4676.375448637682,0.6862864077669902,0.6735161248196124,0.699056690714368
CT,2020-04-17,4513.74988334111,4448.203878595781,4579.29588808644,0.6717233009708737,0.658799317649326,0.6846472842924215
CT,2020-04-18,4330.2641157256185,4264.502233298172,4396.025998153065,0.6555555555555556,0.6423648935274555,0.6687462175836556
CT,2020-04-19,4179.398040130658,4112.684299208768,4246.111781052548,0.6327160493827161,0.619334461498553,0.6460976372668792
CT,2020-04-20,4138.735790561488,4081.45416258162,4196.017418541357,0.6909547738693468,0.6766339352266424,0.7052756125120512
CT,2020-04-21,5938.518791660757,5897.275983454152,5979.761599867363,0.6138081209171257,0.5917280897909265,0.6358881520433248
CT,2020-04-22,6162.806718278442,6126.260217656558,6199.3532189003245,0.5586737345390292,0.5327567557762967,0.5845907133017618
CT,2020-04-23,6118.820584498094,6086.563092405111,6151.078076591077,0.554370787647118,0.5249499161676269,0.5837916591266091
CT,2020-04-24,6173.1412694492465,6145.541132859469,6200.741406039024,0.561432777232581,0.5271611405017147,0.5957044139634473
CT,2020-04-25,5991.863917016547,5964.094444963859,6019.633389069235,0.5426030877467266,0.5082694351117192,0.576936740381734
CT,2020-04-26,5987.547789577673,5959.954083975308,6015.141495180038,0.5480493827160494,0.5135657672888961,0.5825329981432027
CT,2020-04-27,6015.602617930353,5988.00137122367,6043.203864637036,0.5499112250937068,0.5154624161831228,0.5843600340042908
CT,2020-04-28,6068.475179056557,6041.025286921889,6095.925071191225,0.5587124975163918,0.5242075386035698,0.5932174564292139
CT,2020-04-29,6057.684860459372,6030.247474947824,6085.12224597092,0.5583291894579812,0.5238022209298062,0.5928561579861561
CT,2020-04-30,6042.578414423314,6015.228883477172,6069.927945369456,0.56005600560056,0.5254468413088401,0.5946651698922799
CT,2020-05-01,5933.596196591751,5906.188413317697,5961.003979865805,0.5500650195058517,0.5153752017865842,0.5847548372251192
CT,2020-05-02,5897.988145221042,5870.467413471131,5925.508876970952,0.5436101442068623,0.5089782934934779,0.5782419949202466
CT,2020-05-03,5804.112373425537,5776.542938376186,5831.681808474889,0.5345855694692904,0.49991656650180605,0.5692545724367747
CT,2020-05-04,5922.805877994566,5895.385930466396,5950.225825522736,0.5488451154884512,0.5141537822650356,0.5835364487118667
CT,2020-05-05,6073.870338355149,6046.52303506722,6101.217641643079,0.5623938455390148,0.527822075440595,0.5969656156374347
CT,2020-05-06,6069.554210916275,6042.160464158835,6096.947957673717,0.5605939804664142,0.5260497805520981,0.5951381803807303
CT,2020-05-07,5981.0735984193625,5953.691301732509,6008.455895106217,0.5544663399019706,0.519808780357522,0.5891238994464192
CT,2020-05-08,5868.854285008643,5841.385830009647,5896.322740007639,0.5430853719420868,0.5083812486610906,0.5777894952230831
CT,2020-05-09,5715.631760928624,5688.131603070332,5743.131918786916,0.5297529752975297,0.4949532018301129,0.5645527487649465
CT,2020-05-10,5648.73178562608,5621.2224697406655,5676.241101511494,0.5238667066946863,0.48903444285373415,0.5586989705356384
CT,2020-05-11,5633.625339590022,5606.1229968293155,5661.127682350729,0.5228319647506509,0.4879841196931636,0.5576798098081381
CT,2020-05-12,5882.8816991849835,5855.44579429668,5910.317604073287,0.5452545254525453,0.5105360602020387,0.5799729907030519
CT,2020-05-13,5875.328476166955,5847.867801719554,5902.789150614355,0.5438473831402317,0.5091426941303175,0.5785520721501459
CT,2020-05-14,5890.434922203013,5863.117392122366,5917.75245228366,0.5497482376636456,0.5149393632626702,0.5845571120646209
CT,2020-05-15,5928.201037293158,5900.705753943381,5955.696320642936,0.5467754777070064,0.5121515468615486,0.5813994085524642
CT,2020-05-16,5763.109162756236,5735.818232482829,5790.400093029642,0.5406964972666531,0.5057384539263315,0.5756545406069747
CT,2020-05-17,5708.078537910595,5680.7803539935785,5735.376721827612,0.5360218867159793,0.5010226635550712,0.5710211098768874
CT,2020-05-18,5688.655964435663,5661.3491662860115,5715.9627625853145,0.5341438703140831,0.49913714991516644,0.5691505907129997
CT,2020-05-19,5957.334897505557,5930.142145252904,5984.527649758209,0.5588622330195364,0.5240334757215461,0.5936909903175267
CT,2020-05-20,5975.67843912077,5948.430669178042,6002.926209063498,0.5584350105878794,0.523669513052679,0.5932005081230798
CT,2020-05-21,5891.5139540627315,5864.256053286008,5918.771854839455,0.5517938352703385,0.5169380873405274,0.5866495832001497
CT,2020-05-22,5998.338108174858,5971.03977495934,6025.636441390375,0.5584689572031344,0.5237684124505134,0.5931695019557554
CT,2020-05-23,5779.294640652012,5752.154584422845,5806.43469688118,0.5470329894801348,0.5119592969079069,0.5821066820523627
CT,2020-05-24,5641.178562608051,5613.835924994664,5668.521200221437,0.5289891733279368,0.49398261544552485,0.5639957312103487
CT,2020-05-25,5656.285008644109,5629.035111182404,5683.534906105815,0.5334283097588277,0.49834167509716687,0.5685149444204886
CT,2020-05-26,5766.346258335391,5739.0177393699005,5793.674777300882,0.5396889517269239,0.5047676058841422,0.5746102975697056
CT,2020-05-27,6073.870338355149,6046.905979545286,6100.834697165013,0.5745636419312035,0.5397383482121001,0.6093889356503068
CT,2020-05-28,6138.612249938256,6111.470314344519,6165.754185531994,0.5734879032258065,0.5388679129224283,0.6081078935291846
CT,2020-05-29,6174.220301308966,6147.068965923945,6201.371636693985,0.5756539235412474,0.541091625699841,0.6102162213826539
CT,2020-05-30,5806.270437144974,5779.096742735879,5833.444131554068,0.5480191465526021,0.5130021232233348,0.5830361698818693
CT,2020-05-31,5673.549518399605,5646.312110048885,5700.786926750325,0.5352743561030235,0.5001895212727577,0.5703591909332894
CT,2020-06-01,5564.567300568042,5537.288322441226,5591.846278694858,0.5247252747252747,0.48960477003348946,0.55984577941706
CT,2020-06-02,5932.517164732033,5905.407101922948,5959.6272275411175,0.5597068105466761,0.5247860110474191,0.5946276100459332
CT,2020-06-03,6063.080019757965,6036.053846020916,6090.106193495012,0.571850193364543,0.537048081155446,0.60665230557364
CT,2020-06-04,6090.055816250926,6063.037216656885,6117.074415844968,0.5739855588325028,0.5392179682712954,0.6087531493937102
CT,2020-06-05,6091.134848110645,6063.8948452931145,6118.374850928175,0.5670517327975891,0.5324288135961266,0.6016746519990517
CT,2020-06-06,5864.53815756977,5837.388260729229,5891.688054410312,0.5532932912552173,0.5183211810586905,0.5882654014517441
CT,2020-06-07,5727.501111385527,5700.197463070456,5754.804759700598,0.5374101447808038,0.5024322694050184,0.5723880201565893
CT,2020-06-08,5646.573721906643,5619.3315853446475,5673.81585846864,0.5328920570264766,0.4977904114881867,0.5679937025647664
CT,2020-06-09,5960.571993084713,5933.485024781509,5987.658961387915,0.5625254582484726,0.5276237478807062,0.5974271686162389
CT,2020-06-10,6073.870338355149,6046.857828551886,6100.882848158412,0.5730428585971699,0.538247718303531,0.6078379988908087
CT,2020-06-11,6136.454186218819,6109.474299692177,6163.434072745462,0.5784174125305126,0.5436961069256077,0.6131387181354175
CT,2020-06-12,6156.95579155347,6129.758001141727,6184.153581965212,0.573006627836915,0.5384477764808618,0.6075654791929682
CT,2020-06-13,5916.331686836255,5889.197787172196,5943.465586500314,0.5577255619977621,0.5228024998284202,0.5926486241671041
CT,2020-06-14,5772.820449493703,5745.632332411878,5800.008566575526,0.544917498472194,0.5098783210479783,0.5799566758964096
CT,2020-06-15,5659.522104223265,5632.279680690449,5686.764527756081,0.5339509314873256,0.498859636540398,0.5690422264342533
CT,2020-06-16,5920.647814275129,5893.51476474035,5947.780863809909,0.5580756712774614,0.5231572551469936,0.5929940874079291
CT,2020-06-17,6128.90096320079,6102.423077853997,6155.378848547583,0.5934594086302372,0.5584549166201399,0.6284639006403344
CT,2020-06-18,6201.196097801926,6175.041644337255,6227.350551266596,0.607955146514334,0.572946623400491,0.6429636696281771
CT,2020-06-19,6121.347740182761,6095.116576699408,6147.5789036661145,0.6005080978088282,0.5653745961204292,0.6356415994972272
CT,2020-06-20,5852.6688071128665,5826.1947183391785,5879.1428958865545,0.574393730805888,0.5389198396151044,0.6098676219966715
CT,2020-06-21,5621.755989133119,5595.124113136763,5648.387865129476,0.5516146109052409,0.515936849553584,0.5872923722568978
CT,2020-06-22,5710.236601630032,5683.6624664309875,5736.810736829077,0.5604744757466639,0.5248627563608969,0.5960861951324309
CT,2020-06-23,6073.870338355149,6047.605647627716,6100.135029082582,0.5963555461383622,0.5611473233541104,0.6315637689226139
CT,2020-06-24,6313.415411212644,6287.141220890743,6339.689601534546,0.6113897596656217,0.5766509284830921,0.6461285908481513
CT,2020-06-25,6331.758952827858,6305.772373791985,6357.74553186373,0.6209523809523809,0.5861575203319285,0.6557472415728334
CT,2020-06-26,6314.4944430723635,6288.483184124742,6340.505702019985,0.6191937361125807,0.5843695153029712,0.6540179569221901
CT,2020-06-27,6076.028402074586,6049.735151162944,6102.321652986228,0.5956209012058388,0.5604303162215597,0.6308114861901178
CT,2020-06-28,5791.163991108915,5764.628510686361,5817.69947153147,0.5678764151941593,0.532350359673935,0.6034024707143837
CT,2020-06-29,5845.115584094838,5818.626127656426,5871.605040533249,0.5733488569009314,0.5378731579702298,0.608824555831633
CT,2020-06-30,6205.5122252408,6179.382158406154,6231.642292075446,0.6089580686149937,0.5739488562137727,0.6439672810162147
CT,2020-07-01,6326.363793529266,6300.105140578027,6352.622446480505,0.6126436781609196,0.5779253899557324,0.6473619663661068
CT,2020-07-02,6185.01061990615,6158.69183835442,6211.3294014578805,0.6019743751312749,0.567001172776545,0.6369475774860048
CT,2020-07-03,5989.7058532971105,5964.132567388206,6015.279139206015,0.6119501708742145,0.5762780307280216,0.6476223110204075
CT,2020-07-04,5729.659175104964,5705.180700550808,5754.13764965912,0.6283280085197018,0.5916780027993075,0.6649780142400962
CT,2020-07-05,5602.333415658187,5577.677982126141,5626.988849190234,0.6143651638859307,0.5774502091574751,0.6512801186143862
CT,2020-07-06,5751.239812299333,5726.970990821254,5775.50863377741,0.636038186157518,0.5993942205531257,0.6726821517619102
CT,2020-07-07,6099.767102988391,6076.489720261949,6123.044485714834,0.6842997215833434,0.6486464552341699,0.7199529879325169
CT,2020-07-08,6393.26376883181,6370.280894388252,6416.246643275368,0.7063662374821174,0.6716970453989453,0.7410354295652894
CT,2020-07-09,6205.5122252408,6182.469706680831,6228.554743800769,0.6959099709583737,0.6606292512519232,0.7311906906648242
CT,2020-07-10,6204.433193381081,6181.591444946947,6227.274941815214,0.701134008047799,0.665892025587655,0.736375990507943
CT,2020-07-11,6013.410654414504,5989.300048826653,6037.521260002355,0.6790002450379808,0.6442723343536167,0.7137281557223449
CT,2020-07-12,5781.207500310444,5756.614799240302,5805.800201380584,0.6526212640862322,0.6172076408591315,0.688034887313333
CT,2020-07-13,5809.419098472619,5784.856856447592,5833.981340497647,0.6551639745472344,0.6198288378283782,0.6904991112660906
CT,2020-07-14,6224.9976406308215,6201.5907264329035,6248.404554828739,0.7077473476437207,0.673800090401481,0.7416946048859604
DC,2020-03-28,1903.1152993348119,1864.5973317106195,1941.6332669590042,0.6829511465603191,0.6613555798955867,0.7045467132250515
DC,2020-03-29,1691.9667405764967,1651.1729909052606,1732.7604902477328,0.6,0.577398890579306,0.6226011094206939
DC,2020-03-30,1766.980044345898,1726.7018376502313,1807.2582510415646,0.6266009852216748,0.6042855039497983,0.6489164664935514
DC,2020-03-31,1803.09756097561,1763.113688418548,1843.0814335326718,0.6394088669950739,0.6172564567359496,0.6615612772541982
DC,2020-04-01,1765.7761873780091,1725.1995819485307,1806.3527928074875,0.5893877551020408,0.5664754155862127,0.6123000946178688
DC,2020-04-02,1980.5483870967741,1942.0894330414917,2019.0073411520564,0.6151914626490897,0.5915448099710771,0.6388381153271024
DC,2020-04-03,1940.1290322580644,1901.4485691374139,1978.809495378715,0.6026365348399246,0.5788536863640162,0.626419383315833
DC,2020-04-04,1744.0951612903225,1704.7110525707603,1783.4792700098847,0.5417451349654739,0.51752964697831,0.5659606229526378
DC,2020-04-05,1814.8290322580644,1775.6291498391897,1854.0289146769392,0.5637162586315129,0.5396140429746429,0.5878184742883829
DC,2020-04-06,1849.1854838709678,1810.1032312437073,1888.267736498228,0.5743879472693032,0.5503580567937914,0.598417837744815
DC,2020-04-07,1944.1709677419356,1905.058764710458,1983.283170773413,0.5945611866501854,0.5708844556016575,0.6182379176987134
DC,2020-04-08,1948.2129032258063,1908.9082552506468,1987.517551200966,0.5914110429447853,0.5677929794390342,0.6150291064505364
DC,2020-04-09,2081.5967741935483,2043.0345107757325,2120.159037611364,0.6319018404907976,0.6087298739869104,0.6550738069946848
